STATION,NAME,LOCATION,STATUS,FIRST_YR,LAST_YR,TOTAL_YRS,MISS_YRS,LONGITUDE,LATITUDE
03008501401,Lake of Bays,"Highway 35, Dorset",I,1968,1995,27,1,-78.89205836,45.24607702
03008501502,Muskoka River North,Above Bracebridge Falls,I,1969,1969,1,0,-79.30909573,45.04207239
03008501601,Lake Muskoka,Near Cape May,I,1969,1970,2,0,-79.61295136,45.03330177
03008501701,Lake Muskoka,7/10th miles due East of Pine Island,I,1969,1970,2,0,-79.40255136,45.04718602
03008501802,Medora Creek,Above Highway 69,I,1969,1969,1,0,-79.63052673,45.05165502
03008501901,Lake Muskoka,Centre of Muskoka Bay,I,1969,1970,2,0,-79.39784323,44.92719677
03008502001,Lake Muskoka,Near Rex Island,I,1969,1970,2,0,-79.41298148,44.96904602
03008502102,Pigeon Creek,"Reg Rd. 169, NW of West Gravenhurst",I,1969,1969,1,0,-79.43669073,44.94991427
03008502202,Hawk Rock River,"Reg Rd 41, County Rd below Gull Lake",I,1969,1969,1,0,-79.35662698,44.93253102
03008502301,Lake Rosseau,Near Little Pine Island,I,1969,1970,2,0,-79.59997623,45.14830177
03008502401,Lake Rosseau,"Near Belle Island, Skeleton Bay",I,1969,1970,2,0,-79.56364761,45.22154989
03008502502,Dee River,"Reg Rd 24, S of Hwy 141, Dee Bank",I,1969,1969,1,0,-79.52366348,45.17916777
03008502602,Skeleton Creek,Highway 141,I,1969,1969,1,0,-79.53150811,45.21994564
03008502702,Wier Creek,Hwy 141,I,1969,1969,1,0,-79.55872886,45.22640964
03008502802,Rosseau River,"Hwy 141, SE of Rosseau",I,1969,1995,26,1,-79.58380298,45.23898952
03008502902,Shadow River,Hwy 141,I,1969,1969,1,0,-79.67402198,45.27235852
03008503001,Lake Joseph,Below Yoho Island,I,1969,1970,2,0,-79.74828998,45.17851002
03008503101,Lake Vernon,"Near Centreview Island, W of Huntsville",I,1970,1971,2,0,-79.27408186,45.32811977
03008503202,East River,"Hwy 11,  7km N of Huntsville",I,1969,1995,26,1,-79.22242548,45.37945939
03008503301,Lake Joseph,Near Sandy Point,I,1970,1970,1,0,-79.68366523,45.19865352
03008503402,East River,"Ravenscliff Rd, Huntsville",I,1971,1977,6,1,-79.25136811,45.34628952
03008503502,Muskoka River,"S Santas Village Rd, at dock Trans-Can Pipe X",I,1978,1993,16,0,-79.32868036,45.02739164
03008503602,Parrot Creek,"Hwy 60, Coveside Dr, E of Huntsville",I,1978,1978,1,0,-79.19654236,45.33816339
03009200102,Moon River,"Hwy 69, 0.5km N of Twelve Mile Bay Rd",I,1966,2005,32,8,-79.78656886,45.06348389
03009600102,Oastler Lake Outlet,"Hwy 69, Approx. 4 M S of Parry Sound",I,1972,1976,5,0,-79.98341423,45.31621752
03009600202,Boyne River,"Otter Lake Road, S of Hwy 69, SE of Parry Sound",I,1972,1983,12,0,-79.95299948,45.30295827
03009600301,Otter Lake,"Otter Lake narrows, Otter Lake Rd",I,1972,1979,8,0,-79.94799086,45.29265577
03009700102,McCurry Lake Outlet,"Emily St, S of Parry Sound",I,1966,1983,18,0,-80.02898561,45.33063852
03009800102,Seguin River,"Seguin Street, W of Parry Sound",I,1973,1994,14,8,-80.03129998,45.34358777
03009800202,Seguin River,"Burnside Bridge Rd, Badger's Corners",I,1988,1992,5,0,-80.01756198,45.39677977
03009800302,Seguin River,MacDougall Rd,I,1988,1994,7,0,-79.94745398,45.39916314
03009800402,Seguin River,approx 0.5 km dnstrm McDougall Rd,I,1988,1994,7,0,-79.95494473,45.39921139
03009800502,Seguin River,approx 2 km E of Hwy 124,I,1988,1992,5,0,-80.00042736,45.40038489
03011500102,Shawanaga River,"Hwy 69, 0.5km N of Shebeshekong Rd, Shawanaga",I,1973,2002,9,21,-80.28442248,45.54972877
03012000102,Naiscoot River,"Hwy 529, 13km N of junction of Hwys 529 and 69",I,1973,2005,12,21,-80.48239711,45.67238639
03012400102,Magnetawan River,"Reg Rd 520, Burks Falls",I,1968,1990,22,1,-79.41108586,45.62052314
03012400202,Magnetawan River,"Yonge St bridge, Burks Falls",I,1973,1988,9,7,-79.39699086,45.62339339
03012400302,Magnetawan River,"Hwy 69, 0.5km N of Hwy 529, E of Byng Inlet",I,1973,2002,19,11,-80.49732198,45.77458202
03012400402,Bernard Creek,"1st bridge dwnstrm Sundridge Lagoon, Muskoka Rd",I,1978,1990,13,0,-79.42659961,45.71065852
03012400502,Bernard Creek,"Reg Rd 520, W of Burk's Falls",I,1979,1990,12,0,-79.45176548,45.60746727
03012400602,Magnetawan River,"Reg Rd 518, Inlet to Sand Lake",I,1988,1990,3,0,-79.16496073,45.63924227
03012800102,Key River,"Hwy 69, 2.5km S of junction of Hwys 522 and 69",I,1973,2005,13,20,-80.56585273,45.89303652
03013000102,Pickerel River,"Hwy 69, 5km S of Bigwood",I,1973,2002,19,11,-80.56646736,45.99696577
03013300102,French River,"Hwy 69, 2km S of Bigwood",I,1973,2005,26,7,-80.58313023,46.01840702
03013300202,Veuve River,"La Plage Rd, W of Cache Bay",I,1979,1994,16,0,-80.06021636,46.35006639
03013300302,Sturgeon River,"approx 6 km dwnstrm Hwy 17, Sturgeon Falls",I,1980,1994,15,0,-79.97226323,46.32454064
03013300402,Sturgeon River,"Cache Bay Rd, Sturgeon Falls",I,1980,2016,16,0,-79.93497473,46.36995002
03013300802,French River,"Dry Pine Bay, E of Hwy 607, S of Hwy 64",I,1968,1988,10,11,-80.57953823,46.04615202
03013300901,Callander Bay,"Near docks, Callander Bay",I,1968,1991,19,5,-79.37122786,46.22042352
03013301001,Lake Nipissing,"Amelia Beach, North Bay",I,1968,1989,16,6,-79.46609673,46.29895914
03013301101,Lake Nipissing,"Dwnstrm Govt Docks, North Bay",I,1968,1990,23,0,-79.47142998,46.31037002
03013301202,Duchesnay Creek,"Hwy 17, North Bay",I,1968,1990,23,0,-79.51103998,46.33411377
03013301302,Duchesnay Creek,"Hwy 17B, Main St W, North Bay",A,1968,2016,36,13,-79.50328061,46.32851627
03013301402,La Vase River,approx 1 km E of Hwy 11,I,1973,1992,15,5,-79.38272798,46.27194477
03013301502,La Vase River,Riverbend Rd,I,1968,1992,19,6,-79.40318148,46.25808139
03013301601,Lake Temagami,Near CNR water intake,I,1968,1979,12,0,-79.79251223,47.06181039
03013301702,Sturgeon River,"Crystal Falls Road, E of Hwy 64",I,1968,1988,21,0,-79.90061923,46.46277402
14001907502,Westner Lake,Outlet,I,1987,1990,4,0,-82.62628498,46.38288327
14002800102,Spanish River,"Burns Crossover Rd, Webbwood, S of Hwy 17",I,1968,2001,26,8,-81.87393036,46.26459514
14002800202,Spanish River,Hwy 17,I,1968,1991,19,5,-81.67462473,46.30137627
14002800302,Junction Creek,"Fielding Rd, outlet of Kelley Lake, E of Lively",A,1968,2016,43,6,-81.09777461,46.42733327
14002800402,Junction Creek,"Upstrm Kelley Lake, dwnstrm Sudbury",I,1968,1999,21,11,-81.03802998,46.45941002
14002800502,Copper Cliff Creek,"Ceasar Rd, E of Copper Cliff",I,1968,1996,25,4,-81.03720786,46.46812277
01006000802,Fox Creek,Inflow to Manitowadge Lake,I,1980,1995,16,0,-85.79464936,49.14382089
01006000902,Little Black River,Hwy 17,I,1983,1984,2,0,-85.95718786,48.69176302
01006001002,Cedar Creek,"Hwy 17, 2km W of Hwy 614",I,1983,1996,14,0,-85.88027799,48.69648964
01006001102,Wabikoba Creek,"Hwy 17, upstream Cedar Lake",I,1983,1984,2,0,-85.79498886,48.71623752
01006001202,Cedar Creek,"At hydrometric station, 4km upstrm Hwy 17",I,1984,1995,12,0,-85.91043711,48.70750327
01006700102,Little Pic River,"Hwy 17, W of Neys",I,1973,2011,39,0,-86.63115649,48.80128339
01006800102,Dead Horse Creek,Hwy 17,I,1980,1984,5,0,-86.68670524,48.81778377
01007000102,Prairie River,Hwy 17,I,1973,1975,3,0,-86.77634236,48.80370889
01007300102,Steel River,"Hwy 17, E of Terrace Bay",I,1973,1975,3,0,-86.88433036,48.77657614
01007400102,Kimberley Clark Effluent Canal,Hwy 17,I,1973,1987,15,0,-87.07251461,48.83211914
01007400202,Blackbird Creek,"Dnstrm Hwy 17, 9.5 km NW of Terrace Bay",I,1988,1996,9,0,-87.03504036,48.84848152
01007500102,Aguasabon River,"Hwy 17, Terrace Bay",I,1973,1975,3,0,-87.11491136,48.78578489
01007500202,Aguasabon Diversion,"S. of Hwy 17, Terrace Bay",I,1973,1978,6,0,-87.15848774,48.78548752
01007800102,Whitesand River,Upstrm of Minova Mine; NW of Schreiber,I,1988,1995,8,0,-87.36910049,48.97815152
01007800202,Whitesand River,At hydrometric stn; NW of Schreiber,I,1988,1995,8,0,-87.38056361,48.97537602
01007800302,Whitesand River,Below CPR bridge; S of Hwy 17; W of Shreiber,I,1988,1995,8,0,-87.41107824,48.83563314
01008000102,Pays Plat River,"Hwy 17, Pays Plat",I,1973,1975,3,0,-87.55919136,48.88223527
01008100102,Gravel River,Hwy 17,I,1973,1975,3,0,-87.76869261,48.92026514
01008600102,Jackpine River,Hwy 17,I,1973,1975,3,0,-87.99794561,48.97615777
01008800102,Jackfish River,Hwy 17,I,1973,1975,3,0,-88.07728111,49.00816414
01009000102,Nipigon River,"At bridge, Cameron Falls",I,1969,1984,16,0,-88.34866411,49.15070614
01009000202,Nipigon River,"Hwy 11 and 17, Nipigon",I,1973,1994,22,0,-88.25048049,49.01958777
01009200102,Black Sturgeon River,Hwy 11 and 17,I,1973,1994,22,0,-88.37817174,48.90408102
01009400102,Wolf River,Hwy 11 & 17,I,1973,1975,3,0,-88.53279599,48.82115739
01009500102,Coldwater Creek,Hwy 11 & 17,I,1973,1975,3,0,-88.53941749,48.80400752
01010000102,Pearl River,"1.5 M SE of Pearl,S. of CNN Rail,S. of Hwy 11&17",I,1973,1977,4,1,-88.63895962,48.64930914
01010300102,Mackenzie Creek,Hwys 11 & 17,I,1973,1975,3,0,-88.94199449,48.53440427
01010400102,Current River,"Cumberland St N, Thunder Bay",I,1966,1995,30,0,-89.18687662,48.45461427
01010400202,Current River,"Hwy 11 and 17, Thunder Bay Expy",A,1968,2016,37,12,-89.18801899,48.48247952
01010500102,McVicar Creek,"Cumberland St N, Thunder Bay",A,1966,2016,39,12,-89.21410974,48.43965452
01010600102,McIntyre River,"Hammond Ave, Thunder Bay",I,1966,1983,18,0,-89.23059224,48.40912339
01010600202,McIntyre River,"May St, Thunder Bay",A,1972,2016,33,12,-89.24543749,48.39965814
01010700102,Neebing River,"110th Ave, Thunder Bay",I,1966,1982,17,0,-89.22383674,48.39936052
01010700202,Neebing River,"Arthur St W,  W of Mapleward Rd, Thunder Bay",A,1968,2016,37,12,-89.35788387,48.38122752
01010700302,Neeb-McIntyre River,"Diversion at 110th Ave, Thunder Bay",I,1983,1995,13,0,-89.22339287,48.39935077
04001302002,Thames River,"Kiel Dr, Chatham, centre bottom",I,1964,1966,3,0,-82.21010023,42.39391576
04001302102,Thames River,"Foot bridge (northern side top), golf course",I,1964,1966,3,0,-81.29856598,42.96271626
04001302202,Thames River,"Foot bridge (southern side top), golf course",I,1964,1966,3,0,-81.29813236,42.96238539
04001302402,Thames River,"Foot bridge (centre bottom), golf course",I,1964,1966,3,0,-81.29836411,42.96256214
04001302502,Avon River,"Perth Cnty Rd 32, dwnstrm Stratford",A,1967,2016,49,1,-81.01866973,43.36605826
04001302602,Tilbury Creek,"3rd Conc, Tilbury West Twp",I,1972,1996,25,0,-82.44746898,42.27599414
04001302702,North Thames River,"Middlesex Cnty Rd 42, Clarke Rd, London",I,1972,2015,42,2,-81.19470748,43.04192389
04001302802,Thames River,"Glendon Dr, Kilworth, dwnstrm of London",I,1972,1977,5,1,-81.39032136,42.96371301
04001302902,Dingman Creek,"Kilbourne Rd, 1st conc dwnstrm Lambeth",A,1972,2016,43,2,-81.31366036,42.91414551
04001303002,Newbiggen Creek,"Newbiggen Dr, 2nd conc dwstrm Glencoe",I,1972,1975,4,0,-81.68362898,42.73701039
04001303102,Lock Drain,"Cundle Ln, Harwich Twp",I,1972,1996,20,5,-82.08100761,42.35233064
04001303202,Thames River,"Graham Rd, Cnty Rd 76, S of Woodgreen",I,1973,1982,10,0,-81.69612286,42.67340264
04001303302,Big Creek,"Road 310, Lakeshore, W of Strangfield",A,1974,2016,38,5,-82.51680573,42.19263914
04001303402,Nissouri Creek,"Rd 78, Nissouri Twp, W of Embro (AG-5)",A,1974,2015,14,28,-80.96284073,43.13012626
04001303602,Oxbow Creek,"Ten Mile Rd, SW of Ilderton",I,1975,1979,5,0,-81.36292548,43.07067201
04001303702,Dingman Creek,"Wellington Rd, London",I,1975,1996,22,0,-81.20727198,42.91139514
04001303802,Thames River,"Vansittart Ave, Woodstock, dwnstrm Pittock Res.",I,1975,2002,27,1,-80.76696536,43.14481876
04001303902,Thames River,"Pemberton St, Ingersoll",I,1975,1996,22,0,-80.87681323,43.04537076
04001304002,North Branch Creek,"37th Ln, Oxford Cnty Rd 6, N of Embro",I,1975,1978,4,0,-80.90490398,43.16245089
04001304102,Middle Thames River,"Rd 64, dwnstrm Thamesford",A,1975,2016,40,2,-80.99848748,43.03141939
04001304202,South Thames River,"Dwnstrm Ingersoll, N of Cnty Rd 9",A,1975,2016,36,6,-80.92690923,43.01864126
04001304302,North Thames River,"Hwy 7, Elginfield Rd, dwnstrm St Marys",I,1975,1996,21,1,-81.20750873,43.20836501
04001304402,North Thames River,"Ln 32, dwnstrm Mitchell",A,1975,2016,40,2,-81.20725048,43.45058551
04001304502,North Thames River,"Off Thomas St, 2.5km dwnstrm St. Marys",I,1975,2002,27,1,-81.17016261,43.23914339
04001304602,Tilbury Creek,"Kent Cnty Rd 2, W of Tilbury",I,1975,1996,22,0,-82.44951898,42.26356176
04001304702,Thames River,"Middlesex Cnty Rd 16, SE of Komoka",A,1975,2016,41,1,-81.42151298,42.93474951
04001304802,Thames River,"1km dwnstrm Chatham STP, off Riverview Dr",I,1975,1979,5,0,-82.23067686,42.38817389
04001304902,McGregor Creek,"Kent Bridge Rd, N of Hwy 401, S of Harwich",I,1975,1996,22,0,-81.98409836,42.44423214
08010700102,Penetangore River,"Huron Terr, Kincardine",I,1964,1972,9,0,-81.63801148,44.17675776
08010700202,Penetangore River,"Queen St, Kincardine",I,1972,2004,7,26,-81.63798636,44.17339364
08010700302,Penetangore River,"End of Scott St, Kincardine",I,1993,1995,3,0,-81.63354636,44.16743576
08010700402,Penetangore River,"Russel St, Kincardine",I,1993,1995,3,0,-81.63104448,44.17271176
08011300102,Little Sauble River North,"Alma St, by Inverhuron Park, Bruce Twp",I,1975,1995,21,0,-81.57861136,44.29793214
08012300102,Saugeen River,"Old Hwy 21 crossing, E of Hwy 21, Southampton",I,1964,1976,13,0,-81.36567461,44.49958376
08012300183,Saugeen River,"Old Hwy 21 crossing, E of Hwy 21, Southampton",I,1973,1982,4,6,-81.36567611,44.49958301
08012300202,Saugeen River,"Yonge St, Walkerton",A,1964,2016,47,6,-81.15385598,44.13468014
08012300302,Saugeen River,"Bruce Cnty Rd 4, Hanover",I,1964,1995,32,0,-81.03917298,44.15136451
08012300402,Teeswater River,"Dwnstrm dam, W of Teeswater",I,1964,1995,32,0,-81.30512548,43.99945039
08012300502,Saugeen River,"Grey Cnty Rd 4, Durham",I,1964,1995,32,0,-80.83741111,44.18038551
08012300602,Rocky Saugeen River,"West Back Ln, SW of Markdale",I,1964,1995,32,0,-80.66486498,44.30425051
08012300702,Saugeen River,"Bruce Cnty Rd 3, dwnstrm Paisley",I,1969,1995,26,1,-81.27966698,44.31844339
08012300802,Teeswater River,"Greenock Brant Twnln Rd, SW of Paisley",I,1973,1977,5,0,-81.26909036,44.26808514
08012300902,North Saugeen River,"Sideroad 25, W of Chesley",I,1973,1995,23,0,-81.12116148,44.29604514
08012301002,Otter Creek,"Bruce Cnty Rd 16, N of Mildmay",I,1973,1995,23,0,-81.12723911,44.06062051
08012301102,Beatty Saugeen River,"Drive In Rd, SE of Hanover",I,1973,1975,3,0,-81.00089623,44.13717889
08012302602,Camp Creek,"Allan Park Rd, S of Allan Park",I,1974,1976,3,0,-80.92946386,44.16095689
08012302702,Camp Creek,"N of Grey Rd 4, dwnstrm Allan Park",I,1974,1976,3,0,-80.93323461,44.16908589
08012302802,South Saugeen River,"Conc 8, Proton Twp, SW of Dundalk",I,1974,1974,1,0,-80.51158148,44.08647926
08012302902,Saugeen River,"Conc Rd 2 WGR, W of Durham",I,1975,1976,2,0,-80.85654148,44.19251376
08012303082,Saugeen River,"Bruce Cnty Rd 3, N of Burgoyne",I,1975,2003,29,0,-81.32606373,44.45610426
08012303102,North Saugeen River,"Conc 6, Elderslie Twp, dwnstrm Lockerby dam",I,1975,1976,2,0,-81.24590923,44.31835551
08012303202,Saugeen River,"Conc 2 Sdrd, Brant Twp, E of Walkerton",I,1975,1977,3,0,-81.11495236,44.12057876
08012303302,Saugeen River,"Hwy 6, Garafraxa St, Durham",I,1975,1976,2,0,-80.81883748,44.17752751
08012303402,Saugeen River,"RR Bridge, W of Hwy 6, Durham",I,1975,1976,2,0,-80.82180773,44.16987339
08012303502,Mill Creek,"Conc 12, Bruce Twp, S of North Bruce (AG-14)",I,1975,2004,4,26,-81.42649098,44.34680251
08012303602,South Saugeen River,"Grey Cnty Rd 16, Normanby Twp, E of Neustadt",I,1975,1978,4,0,-80.98861611,44.07970639
08012303702,Black Creek,"Grey Rd 12, E of Waudby",I,1975,1977,3,0,-80.74410511,44.28348301
08012303802,Saugeen River,"Conc 8, 4km E of Cargill",I,1975,1995,21,0,-81.19481436,44.20518314
08012303902,Teeswater River,"Bruce Cnty Rd 1, Paisley",I,1975,1995,21,0,-81.28127536,44.30049701
08012304102,Saugeen River,"Bruce Cnty Rd 3, N of Burgoyne",I,1975,1978,4,0,-81.32608736,44.45610976
08012304202,Pearl Creek,"Conc 12, SW of Vesta",I,1975,1992,18,0,-81.17078298,44.24468539
08012304302,Saugeen River,"Conc 4, Saugeen Twp",I,1975,1995,21,0,-81.31408861,44.36603676
08012304402,Teeswater River,"Conc 6, Greenock Twp, W of Chepstow",A,1977,2016,34,6,-81.28636711,44.15257389
08012304502,Pearl Creek,"Conc 10, W of Elmwood",I,1977,1992,16,0,-81.14600436,44.22931501
08012304602,South Saugeen River,"7th Ave, S of Hanover",I,1980,1995,16,0,-81.02881823,44.13383964
08012304702,South Saugeen River,"Conc 8, Proton Twp, SW of Dundalk",I,1984,1995,12,0,-80.51158148,44.08647926
08012304802,South Saugeen River,"Egremont-Proton Twnln, Cedarville",A,1984,2016,25,8,-80.58140573,44.03542626
08012304902,Saugeen River,"12th Line, Minto Twp, SW of Mount Forest",I,1988,1995,8,0,-80.77090436,43.95592689
08013500102,Sauble River,"At Mouth Lake Huron, Sauble Beach North",I,1964,1969,6,0,-81.27925773,44.66147851
08013500202,Sauble River,"Conc 8 E, Arran Twp, N of Tara",I,1966,1996,31,0,-81.16579461,44.47912676
08013500302,Sauble River,"Bruce County Rd 13, Sauble Falls",A,1970,2016,42,5,-81.25546136,44.67718051
08013500402,Albemarle Brook,"Hwy 6, N of Mar",I,1975,1996,22,0,-81.21918636,44.83417514
08014300102,Stokes River,Stokes Bay Rd,A,1975,2015,22,2,-81.36527623,45.00266564
08014300202,Stokes River,"Hwy 6, near Monument Corners",A,1982,2015,17,0,-81.33586773,45.03670989
08014400102,Spring Creek,"Near Mouth, near Bradley Dr, W of Clarke's Corner",I,1975,1979,5,0,-81.45415448,45.02709264
08015800102,Blue Jay Creek,"Smeltzers Rd, E of Tehkummah",I,1985,1989,5,0,-81.98646211,45.65156489
08015800202,Blue Jay Creek,"Upstrm of Spring, Near junction of Hwy 542 & 542A",I,1985,1989,5,0,-81.98723286,45.66543714
09000100102,Redhill Creek,"Woodward Ave, Hamilton",I,1964,1983,16,4,-79.77285973,43.26281489
09000100202,Redhill Creek,"Dwnstrm landfill site, Hamilton",I,1967,1983,13,4,-79.80297386,43.21861164
09000100302,Redhill Creek,"Barton St E, Hamilton",I,1979,1995,14,3,-79.77345923,43.24092839
09000100402,Redhill Creek,"Mountain Brow Blvd, Albion Falls, Hamilton",A,1979,2016,29,9,-79.82013348,43.20034451
09000800102,Spencer Creek,"Cootes Dr, Dundas",I,1964,1995,32,0,-79.92837211,43.26752439
09000800202,Desjardins Canal,Upstrm confluence with Spencer Creek,I,1967,1978,12,0,-79.92575286,43.27221901
09000800302,Spencer Creek West,"Crooks Hollow Rd, West Flamborough",I,1967,1978,12,0,-80.00622648,43.27656026
09000800402,Spencer Creek,"Valens Road, Beverly Twp",I,1967,1978,12,0,-80.13126111,43.38239251
09000900102,Grindstone Creek,"Plains Rd, Burlington",I,1964,1996,33,0,-79.88387298,43.29254101
09000900202,Grindstone Creek,"Mill St S, Waterdown",I,1964,1997,34,0,-79.88780723,43.33106314
09000900502,Grindstone Creek Tributary,AT GEORGE ST. CROSSING (G5),I,1997,1997,1,0,-79.88753473,43.33661251
09000901702,Hickory Brook,"At walking bridge, Dundas",I,1997,1997,1,0,-79.89933586,43.28356414
09000701802,Falcon Creek,At North Shore Blvd,I,1997,1997,1,0,-79.82977998,43.30819426
09000701902,Falcon Creek,AT TOWNSEND AVE.,I,1997,1997,1,0,-79.83659011,43.31510714
09000702102,Indian Creek,At Greenwood Dr,I,1997,1997,1,0,-79.81620173,43.31912101
14002800602,Vermilion River,Dnstrm junction with Whitson River,I,1968,1982,12,3,-81.28774798,46.52530627
14002800702,Whitson River,"Below Hwy 144, Chelmsford",I,1968,1968,1,0,-81.21359261,46.56682727
14002800802,Whitson River,"Main St W, Bridge in Chelmsford",I,1968,1993,22,4,-81.19916936,46.58313239
14002800902,Vermilion River,"Dwnstrm CPR yards, W of Capreol Rd, Capreol",I,1968,1991,12,12,-80.92702786,46.70486127
14002801002,Vermilion River,"Foot of Bass Lk, upstream of Capreol",I,1968,1991,16,8,-80.95038986,46.71528652
14002801102,Roberts River,1st bridge dnstr Nat. Steel Selwood,I,1968,1991,12,12,-81.01754411,46.84184164
14002801202,Onaping River,"Dwnstrm Levack, 1.5km upstrm falls",A,1968,2016,38,11,-81.38126998,46.60479002
14002801302,Onaping River,"Spring Rd, upstrm Levack septic tank",I,1968,1996,28,1,-81.40021036,46.64375089
14002801402,Moose Creek,"Upstrm Levack, E of Mine Rd.",I,1968,1978,9,2,-81.37269711,46.64777452
14002801502,Moose Creek,"Strathcona Mine Rd, E of Levack",I,1968,1988,19,2,-81.35004736,46.64495852
14002801602,Junction Creek,"LaSalle Blvd, Sudbury",I,1968,1977,10,0,-80.93568161,46.52214114
14002801702,Junction Creek,"Donnelly Dr, dwnstrm Garson",I,1969,1991,13,10,-80.90202361,46.54517952
14002801802,Moose Creek,"Dwnstrm Levack, mouth at Onaping River",I,1969,1996,27,1,-81.39227973,46.63536002
